#{"t_start": 1760784164.8878198, "env_id": "None"}
r,l,t
-0.9,1,291.452562
-0.9,1,291.507056
-0.9,1,291.591878
-0.9,1,291.644366
-0.9,1,291.731102
-0.9,1,291.781094
-0.9,1,291.862185
-0.9,1,291.907954
-0.9,1,291.989516
-0.9,1,292.039187
-0.9,1,292.120364
-0.9,1,292.167284
-0.9,1,292.250237
-0.9,1,292.299629
-0.9,1,292.383405
-0.9,1,292.433236
-0.9,1,292.514704
-0.9,1,292.565901
-0.9,1,292.652827
-0.9,1,292.7034
-0.9,1,292.787857
-0.9,1,292.842145
-0.9,1,292.928458
-0.9,1,292.977936
-0.9,1,293.065888
-0.9,1,293.116515
-0.9,1,293.202619
-0.9,1,293.250896
-0.9,1,293.336615
-0.9,1,293.387834
-0.9,1,293.470474
-0.9,1,293.518785
-0.9,1,293.602184
-0.9,1,293.655997
-0.9,1,293.7374
-0.9,1,293.785494
-0.9,1,293.869032
-0.9,1,293.919435
-0.9,1,294.005003
-0.9,1,294.054204
-0.9,1,294.140491
-0.9,1,294.193244
-0.9,1,294.278997
-0.9,1,294.326819
-0.9,1,294.409244
-0.9,1,294.458112
-0.9,1,294.542449
-0.9,1,294.591846
-0.9,1,294.677539
-0.9,1,294.725461
-0.9,1,294.808929
-0.9,1,294.857084
-0.9,1,294.93991
-0.9,1,294.991832
-0.9,1,295.099577
-0.9,1,295.157347
-0.9,1,295.24411
-0.9,1,295.298757
-0.9,1,295.384817
-0.9,1,295.43125
-0.9,1,295.517567
-0.9,1,295.568251
-0.9,1,295.654433
-0.9,1,295.703212
-0.9,1,295.786824
-0.9,1,295.837542
-0.9,1,295.922823
-0.9,1,295.970605
-0.9,1,296.055568
-0.9,1,296.104649
-0.9,1,296.189111
-0.9,1,296.23595
-0.9,1,296.318374
-0.9,1,296.368702
-0.9,1,296.458619
-0.9,1,296.51946
-0.9,1,296.627747
-0.9,1,296.688711
-0.9,1,296.784126
-0.9,1,296.838293
-0.9,1,296.934726
-0.9,1,296.992933
-0.9,1,297.086319
-0.9,1,297.141152
-0.9,1,297.236934
-0.9,1,297.291153
-0.9,1,297.385623
-0.9,1,297.438347
-0.9,1,297.529987
-0.9,1,297.61261
-0.9,1,297.719226
-0.9,1,297.774637
-0.9,1,297.862626
-0.9,1,297.914633
-0.9,1,298.001983
-0.9,1,298.051416
-0.9,1,298.136311
-0.9,1,298.188184
-0.9,1,298.270849
-0.9,1,298.318872
-0.9,1,298.404301
-0.9,1,298.456599
-0.9,1,298.541468
-0.9,1,298.589762
-0.9,1,298.677557
-0.9,1,298.727006
-0.9,1,298.811754
-0.9,1,298.861092
-0.9,1,298.946229
-0.9,1,298.995692
-0.9,1,299.08296
-0.9,1,299.133292
-0.9,1,299.218013
-0.9,1,299.269294
-0.9,1,299.351722
-0.9,1,299.401545
-0.9,1,299.4846
-0.9,1,299.537132
-0.9,1,299.626259
-0.9,1,299.676167
-0.9,1,299.761699
-0.9,1,299.813037
-0.9,1,299.898877
-0.9,1,299.953859
-0.9,1,300.04509
-0.9,1,300.098237
-0.9,1,300.196935
-0.9,1,300.251426
-0.9,1,300.348903
-0.9,1,300.405456
-0.9,1,300.494998
-0.9,1,300.548734
-0.9,1,300.640283
-0.9,1,300.694809
-0.9,1,300.807495
-0.9,1,300.8623
-0.9,1,300.963218
-0.9,1,301.016413
-0.9,1,301.121239
-0.9,1,301.1754
-0.9,1,301.265688
-0.9,1,301.3164
-0.9,1,301.405982
-0.9,1,301.457274
-0.9,1,301.548389
-0.9,1,301.601404
-0.9,1,301.695649
-0.9,1,301.747441
-0.9,1,301.838562
-0.9,1,301.890663
-0.9,1,301.981811
-0.9,1,302.029411
-0.9,1,302.115148
-0.9,1,302.165768
-0.9,1,302.24907
-0.9,1,302.29607
-0.9,1,302.377206
-0.9,1,302.426428
-0.9,1,302.510494
-0.9,1,302.559509
-0.9,1,302.64513
-0.9,1,302.697542
-0.9,1,302.791602
-0.9,1,302.83967
-0.9,1,302.922638
-0.9,1,302.975191
-0.9,1,303.063204
-0.9,1,303.110237
-0.9,1,303.198319
-0.9,1,303.248166
-0.9,1,303.331561
-0.9,1,303.411958
-0.9,1,303.504129
-0.9,1,303.555685
-0.9,1,303.644408
-0.9,1,303.694296
-0.9,1,303.787993
-0.9,1,303.848126
-0.9,1,303.948608
-0.9,1,304.00002
-0.9,1,304.08737
-0.9,1,304.142015
-0.9,1,304.233115
-0.9,1,304.281024
-0.9,1,304.363318
-0.9,1,304.414432
-0.9,1,304.501265
-0.9,1,304.55084
-0.9,1,304.635304
-0.9,1,304.688856
-0.9,1,304.776504
-0.9,1,304.824156
-0.9,1,304.911393
-0.9,1,304.960444
-0.9,1,305.042144
-0.9,1,305.093124
-0.9,1,305.181245
-0.9,1,305.23057
-0.9,1,305.31374
-0.9,1,305.360954
-0.9,1,305.450806
-0.9,1,305.500879
-0.9,1,305.583428
-0.9,1,305.632191
-0.9,1,305.724934
-0.9,1,305.779054
-0.9,1,305.873801
-0.9,1,305.923932
-0.9,1,306.00948
-0.9,1,306.059694
-0.9,1,306.145098
-0.9,1,306.222442
-0.9,1,306.318331
-0.9,1,306.370028
-0.9,1,306.457444
-0.9,1,306.51014
-0.9,1,306.594625
-0.9,1,306.644419
-0.9,1,306.728748
-0.9,1,306.778827
-0.9,1,306.863046
-0.9,1,306.916995
-0.9,1,306.998754
-0.9,1,307.045856
-0.9,1,307.132267
-0.9,1,307.183897
-0.9,1,307.271709
-0.9,1,307.32169
-0.9,1,307.404879
-0.9,1,307.456622
-0.9,1,307.546135
-0.9,1,307.595372
-0.9,1,307.681672
-0.9,1,307.730738
-0.9,1,307.815133
-0.9,1,307.863124
-0.9,1,307.945236
-0.9,1,307.994856
-0.9,1,308.078241
-0.9,1,308.127636
-0.9,1,308.213385
-0.9,1,308.263712
-0.9,1,308.346419
-0.9,1,308.393117
-0.9,1,308.479929
-0.9,1,308.529408
-0.9,1,308.614365
-0.9,1,308.663313
-0.9,1,308.747676
-0.9,1,308.796923
-0.9,1,308.881732
-0.9,1,308.928351
-0.9,1,309.0116
-0.9,1,309.06009
-0.9,1,309.143349
-0.9,1,309.19298
-0.9,1,309.277287
-0.9,1,309.328073
-0.9,1,309.412338
-0.9,1,309.459499
-0.9,1,309.541756
-0.9,1,309.591673
-0.9,1,309.676534
-0.9,1,309.727253
-0.9,1,309.809379
-0.9,1,309.860013
-0.9,1,309.943364
-0.9,1,309.991424
-0.9,1,310.074115
-0.9,1,310.126729
-0.9,1,310.207558
-0.9,1,310.255983
-0.9,1,310.339542
-0.9,1,310.388535
-0.9,1,310.472258
-0.9,1,310.520993
-0.9,1,310.604174
-0.9,1,310.65344
-0.9,1,310.741362
-0.9,1,310.79067
-0.9,1,310.880035
-0.9,1,310.932091
-0.9,1,311.020182
-0.9,1,311.069393
-0.9,1,311.162136
-0.9,1,311.214322
-0.9,1,311.296393
-0.9,1,311.342585
-0.9,1,311.427356
-0.9,1,311.478133
-0.9,1,311.559012
-0.9,1,311.607286
-0.9,1,311.692864
-0.9,1,311.742314
-0.9,1,311.824318
-0.9,1,311.871857
-0.9,1,311.955479
-0.9,1,312.005802
-0.9,1,312.089266
-0.9,1,312.136722
-0.9,1,312.219581
-0.9,1,312.269061
-0.9,1,312.353424
-0.9,1,312.403337
-0.9,1,312.517879
-0.9,1,312.573402
-0.9,1,312.658856
-0.9,1,312.710569
-0.9,1,312.795802
-0.9,1,312.84517
-0.9,1,312.928763
-0.9,1,312.975275
-0.9,1,313.058
-0.9,1,313.107495
-0.9,1,313.193263
-0.9,1,313.242518
-0.9,1,313.327325
-0.9,1,313.375983
-0.9,1,313.461161
-0.9,1,313.507966
-0.9,1,313.591417
-0.9,1,313.640611
-0.9,1,313.723387
-0.9,1,313.771566
-0.9,1,313.855067
-0.9,1,313.903007
-0.9,1,313.986307
-0.9,1,314.035721
-0.9,1,314.120863
-0.9,1,314.172121
-0.9,1,314.257597
-0.9,1,314.306883
-0.9,1,314.391917
-0.9,1,314.441109
-0.9,1,314.525835
-0.9,1,314.575401
-0.9,1,314.662046
-0.9,1,314.712593
-0.9,1,314.794269
-0.9,1,314.841318
-0.9,1,314.922455
-0.9,1,314.975297
-0.9,1,315.056904
-0.9,1,315.10807
-0.9,1,315.195447
-0.9,1,315.243861
-0.9,1,315.326078
-0.9,1,315.374221
-0.9,1,315.458771
-0.9,1,315.508102
-0.9,1,315.590883
-0.9,1,315.638542
-0.9,1,315.722801
-0.9,1,315.773863
-0.9,1,315.860336
-0.9,1,315.907876
-0.9,1,315.989337
-0.9,1,316.039381
-0.9,1,316.121556
-0.9,1,316.172023
-0.9,1,316.255533
-0.9,1,316.306452
-0.9,1,316.389316
-0.9,1,316.439968
-0.9,1,316.523266
-0.9,1,316.573748
-0.9,1,316.657137
-0.9,1,316.705317
-0.9,1,316.790315
-0.9,1,316.840015
-0.9,1,316.924756
-0.9,1,316.973143
-0.9,1,317.05826
-0.9,1,317.108479
-0.9,1,317.195839
-0.9,1,317.245061
-0.9,1,317.328284
-0.9,1,317.375882
-0.9,1,317.459201
-0.9,1,317.506557
-0.9,1,317.589951
-0.9,1,317.63968
-0.9,1,317.725009
-0.9,1,317.779123
-0.9,1,317.865422
-0.9,1,317.917842
-0.9,1,318.003612
-0.9,1,318.053187
-0.9,1,318.138883
-0.9,1,318.189769
-0.9,1,318.27383
-0.9,1,318.322444
-0.9,1,318.406029
-0.9,1,318.455981
-0.9,1,318.539481
-0.9,1,318.58762
-0.9,1,318.671584
-0.9,1,318.721368
-0.9,1,318.835473
-0.9,1,318.888541
-0.9,1,318.971346
-0.9,1,319.021561
-0.9,1,319.104757
-0.9,1,319.153569
-0.9,1,319.237705
-0.9,1,319.286236
-0.9,1,319.371047
-0.9,1,319.421576
-0.9,1,319.505757
-0.9,1,319.556391
-0.9,1,319.639083
-0.9,1,319.68625
-0.9,1,319.771451
-0.9,1,319.822467
-0.9,1,319.905199
-0.9,1,319.953413
-0.9,1,320.0381
-0.9,1,320.089901
-0.9,1,320.174958
-0.9,1,320.223634
-0.9,1,320.307039
-0.9,1,320.355582
-0.9,1,320.437758
-0.9,1,320.48822
-0.9,1,320.569885
-0.9,1,320.61995
-0.9,1,320.701868
-0.9,1,320.748391
-0.9,1,320.832651
-0.9,1,320.883729
-0.9,1,320.967682
-0.9,1,321.017664
-0.9,1,321.100824
-0.9,1,321.150693
-0.9,1,321.237736
-0.9,1,321.285563
-0.9,1,321.369186
-0.9,1,321.420772
-0.9,1,321.508324
-0.9,1,321.558823
-0.9,1,321.646113
-0.9,1,321.700554
-0.9,1,321.788952
-0.9,1,321.838467
-0.9,1,321.924454
-0.9,1,321.973793
-0.9,1,322.055332
-0.9,1,322.103661
-0.9,1,322.186957
-0.9,1,322.238293
-0.9,1,322.321236
-0.9,1,322.370118
-0.9,1,322.45257
-0.9,1,322.504843
-0.9,1,322.586602
-0.9,1,322.635138
-0.9,1,322.718873
-0.9,1,322.774746
-0.9,1,322.858415
-0.9,1,322.905601
-0.9,1,322.987117
-0.9,1,323.037684
-0.9,1,323.12223
-0.9,1,323.170936
-0.9,1,323.255267
-0.9,1,323.304623
-0.9,1,323.387492
-0.9,1,323.436462
-0.9,1,323.519318
-0.9,1,323.568112
-0.9,1,323.651722
-0.9,1,323.70083
-0.9,1,323.784769
-0.9,1,323.834133
-0.9,1,323.916869
-0.9,1,323.967177
-0.9,1,324.053201
-0.9,1,324.102413
-0.9,1,324.189612
-0.9,1,324.237965
-0.9,1,324.322288
-0.9,1,324.371929
-0.9,1,324.455574
-0.9,1,324.504529
-0.9,1,324.588671
-0.9,1,324.638644
-0.9,1,324.727554
-0.9,1,324.778348
-0.9,1,324.865463
-0.9,1,324.92216
-0.9,1,325.006605
-0.9,1,325.056058
-0.9,1,325.141669
-0.9,1,325.191779
-0.9,1,325.304388
-0.9,1,325.355099
-0.9,1,325.439264
-0.9,1,325.490324
-0.9,1,325.572185
-0.9,1,325.620205
-0.9,1,325.703432
-0.9,1,325.75386
-0.9,1,325.837924
-0.9,1,325.886121
-0.9,1,325.968845
-0.9,1,326.017677
-0.9,1,326.099756
-0.9,1,326.148709
-0.9,1,326.235354
-0.9,1,326.289632
-0.9,1,326.373045
-0.9,1,326.422564
-0.9,1,326.504097
-0.9,1,326.556114
-0.9,1,326.638123
-0.9,1,326.68955
-0.9,1,326.77326
-0.9,1,326.825376
-0.9,1,326.911341
-0.9,1,326.9588
-0.9,1,327.054573
-0.9,1,327.112902
-0.9,1,327.218321
-0.9,1,327.277215
-0.9,1,327.367685
-0.9,1,327.421091
-0.9,1,327.503535
-0.9,1,327.552202
-0.9,1,327.636665
-0.9,1,327.686097
-0.9,1,327.771323
-0.9,1,327.823293
-0.9,1,327.910034
-0.9,1,327.959812
-0.9,1,328.0429
-0.9,1,328.091911
-0.9,1,328.175468
-0.9,1,328.226235
-0.9,1,328.313813
-0.9,1,328.359641
-0.9,1,328.445168
-0.9,1,328.500788
-0.9,1,328.587186
-0.9,1,328.636275
-0.9,1,328.721744
-0.9,1,328.772556
-0.9,1,328.864732
-0.9,1,328.912789
-0.9,1,328.997679
-0.9,1,329.051533
-0.9,1,329.136179
-0.9,1,329.18483
-0.9,1,329.27223
-0.9,1,329.322168
-0.9,1,329.406234
-0.9,1,329.455284
-0.9,1,329.53961
-0.9,1,329.588203
-0.9,1,329.671457
-0.9,1,329.720598
-0.9,1,329.801358
-0.9,1,329.853231
-0.9,1,329.936412
-0.9,1,330.011716
-0.9,1,330.112502
-0.9,1,330.167422
-0.9,1,330.254709
-0.9,1,330.30373
-0.9,1,330.388549
-0.9,1,330.439009
-0.9,1,330.523748
-0.9,1,330.57115
-0.9,1,330.653674
-0.9,1,330.702319
-0.9,1,330.78853
-0.9,1,330.839822
-0.9,1,330.923607
-0.9,1,330.976295
-0.9,1,331.057444
-0.9,1,331.103658
-0.9,1,331.188431
-0.9,1,331.237857
-0.9,1,331.321524
-0.9,1,331.37102
-0.9,1,331.455438
-0.9,1,331.506
-0.9,1,331.589029
-0.9,1,331.637129
-0.9,1,331.720333
-0.9,1,331.77072
-0.9,1,331.856049
-0.9,1,331.906145
-0.9,1,331.990968
-0.9,1,332.039984
-0.9,1,332.126275
-0.9,1,332.174789
-0.9,1,332.260944
-0.9,1,332.313006
-0.9,1,332.397233
-0.9,1,332.445179
-0.9,1,332.525163
-0.9,1,332.577376
-0.9,1,332.660902
-0.9,1,332.710424
-0.9,1,332.793362
-0.9,1,332.841295
-0.9,1,332.924331
-0.9,1,332.971305
-0.9,1,333.05563
-0.9,1,333.1063
-0.9,1,333.190418
-0.9,1,333.237934
-0.9,1,333.322733
-0.9,1,333.372842
-0.9,1,333.456702
-0.9,1,333.505065
-0.9,1,333.586886
-0.9,1,333.638456
-0.9,1,333.722011
-0.9,1,333.770748
-0.9,1,333.862147
-0.9,1,333.912318
-0.9,1,333.997295
-0.9,1,334.048105
-0.9,1,334.134816
-0.9,1,334.185855
-0.9,1,334.267847
-0.9,1,334.317654
-0.9,1,334.402328
-0.9,1,334.452409
-0.9,1,334.53823
-0.9,1,334.587739
-0.9,1,334.67016
-0.9,1,334.723012
-0.9,1,334.806016
-0.9,1,334.857473
-0.9,1,334.942555
-0.9,1,335.014547
-0.9,1,335.113998
-0.9,1,335.161914
-0.9,1,335.249084
-0.9,1,335.300972
-0.9,1,335.387044
-0.9,1,335.437584
-0.9,1,335.522556
-0.9,1,335.577363
-0.9,1,335.667557
-0.9,1,335.715977
-0.9,1,335.798233
-0.9,1,335.850409
-0.9,1,335.940973
-0.9,1,335.990385
-0.9,1,336.073661
-0.9,1,336.123117
-0.9,1,336.208642
-0.9,1,336.255877
-0.9,1,336.339153
-0.9,1,336.389521
-0.9,1,336.470676
-0.9,1,336.518461
-0.9,1,336.601659
-0.9,1,336.65108
-0.9,1,336.730756
-0.9,1,336.776674
-0.9,1,336.858244
-0.9,1,336.907303
-0.9,1,336.988953
-0.9,1,337.037206
-0.9,1,337.119617
-0.9,1,337.17023
-0.9,1,337.253242
-0.9,1,337.30161
-0.9,1,337.385866
-0.9,1,337.436512
-0.9,1,337.521028
-0.9,1,337.570455
-0.9,1,337.655187
-0.9,1,337.707779
-0.9,1,337.791925
-0.9,1,337.839963
-0.9,1,337.926898
-0.9,1,337.977119
-0.9,1,338.062302
-0.9,1,338.110135
-0.9,1,338.196327
-0.9,1,338.24805
-0.9,1,338.329945
-0.9,1,338.376834
-0.9,1,338.464473
-0.9,1,338.514122
-0.9,1,338.597969
-0.9,1,338.646733
-0.9,1,338.729688
-0.9,1,338.779178
-0.9,1,338.861111
-0.9,1,338.910091
-0.9,1,338.992343
-0.9,1,339.043627
-0.9,1,339.130038
-0.9,1,339.182738
-0.9,1,339.267554
-0.9,1,339.320407
-0.9,1,339.406142
-0.9,1,339.456493
-0.9,1,339.542795
-0.9,1,339.594346
-0.9,1,339.71305
-0.9,1,339.776016
-0.9,1,339.868003
-0.9,1,339.924823
-0.9,1,340.012304
-0.9,1,340.061439
-0.9,1,340.14897
-0.9,1,340.205919
-0.9,1,340.28928
-0.9,1,340.3368
-0.9,1,340.420863
-0.9,1,340.474044
-0.9,1,340.560805
-0.9,1,340.607463
-0.9,1,340.689317
-0.9,1,340.738154
-0.9,1,340.818469
-0.9,1,340.866484
-0.9,1,340.950509
-0.9,1,341.000965
-0.9,1,341.086681
-0.9,1,341.133738
-0.9,1,341.217031
-0.9,1,341.266804
-0.9,1,341.350194
-0.9,1,341.399133
-0.9,1,341.483029
-0.9,1,341.533675
-0.9,1,341.620417
-0.9,1,341.667836
-0.9,1,341.751714
-0.9,1,341.801264
-0.9,1,341.882523
-0.9,1,341.930995
-0.9,1,342.022484
-0.9,1,342.073245
-0.9,1,342.158606
-0.9,1,342.208466
-0.9,1,342.295261
-0.9,1,342.343662
-0.9,1,342.423773
-0.9,1,342.473667
-0.9,1,342.555581
-0.9,1,342.607122
-0.9,1,342.694338
-0.9,1,342.746243
-0.9,1,342.832854
-0.9,1,342.887727
-0.9,1,342.972171
-0.9,1,343.021979
-0.9,1,343.106482
-0.9,1,343.154719
-0.9,1,343.23781
-0.9,1,343.28706
-0.9,1,343.377758
-0.9,1,343.428194
-0.9,1,343.516176
-0.9,1,343.566326
-0.9,1,343.692113
-0.9,1,343.745018
-0.9,1,343.830958
-0.9,1,343.879583
-0.9,1,343.966074
-0.9,1,344.0201
-0.9,1,344.103468
-0.9,1,344.152527
-0.9,1,344.238882
-0.9,1,344.289778
-0.9,1,344.373752
-0.9,1,344.423305
-0.9,1,344.508861
-0.9,1,344.557632
-0.9,1,344.642081
-0.9,1,344.6894
-0.9,1,344.772342
-0.9,1,344.821904
-0.9,1,344.90905
-0.9,1,344.957605
-0.9,1,345.041655
-0.9,1,345.095284
-0.9,1,345.180524
-0.9,1,345.228269
-0.9,1,345.312254
-0.9,1,345.363431
-0.9,1,345.449603
-0.9,1,345.497885
-0.9,1,345.580985
-0.9,1,345.631043
-0.9,1,345.713245
-0.9,1,345.760617
-0.9,1,345.844776
-0.9,1,345.895386
-0.9,1,345.97933
-0.9,1,346.025907
-0.9,1,346.114955
-0.9,1,346.165511
-0.9,1,346.249407
-0.9,1,346.300634
-0.9,1,346.38694
-0.9,1,346.438872
-0.9,1,346.525856
-0.9,1,346.577949
-0.9,1,346.65971
-0.9,1,346.711123
-0.9,1,346.795492
-0.9,1,346.843453
-0.9,1,346.92843
-0.9,1,346.980653
-0.9,1,347.062112
-0.9,1,347.109858
-0.9,1,347.192088
-0.9,1,347.240264
-0.9,1,347.324293
-0.9,1,347.373991
-0.9,1,347.458519
-0.9,1,347.507844
-0.9,1,347.590733
-0.9,1,347.637366
-0.9,1,347.720064
-0.9,1,347.76976
-0.9,1,347.852956
-0.9,1,347.90041
-0.9,1,347.983987
-0.9,1,348.03476
-0.9,1,348.122626
-0.9,1,348.171454
-0.9,1,348.253976
-0.9,1,348.303067
-0.9,1,348.386187
-0.9,1,348.437594
-0.9,1,348.522476
-0.9,1,348.572374
-0.9,1,348.687705
-0.9,1,348.736983
-0.9,1,348.819906
-0.9,1,348.869262
-0.9,1,348.954714
-0.9,1,349.005336
-0.9,1,349.089683
-0.9,1,349.141609
-0.9,1,349.223959
-0.9,1,349.27322
-0.9,1,349.356656
-0.9,1,349.406888
-0.9,1,349.491531
-0.9,1,349.540412
-0.9,1,349.626926
-0.9,1,349.677146
-0.9,1,349.763391
-0.9,1,349.812186
-0.9,1,349.895034
-0.9,1,349.945575
-0.9,1,350.032121
-0.9,1,350.081611
-0.9,1,350.166163
-0.9,1,350.216943
-0.9,1,350.299331
-0.9,1,350.34824
-0.9,1,350.431762
-0.9,1,350.485547
-0.9,1,350.567987
-0.9,1,350.617627
-0.9,1,350.699344
-0.9,1,350.750352
-0.9,1,350.831605
-0.9,1,350.877396
-0.9,1,350.961087
-0.9,1,351.010855
-0.9,1,351.090065
-0.9,1,351.138389
-0.9,1,351.223606
-0.9,1,351.272679
-0.9,1,351.355128
-0.9,1,351.403371
-0.9,1,351.487625
-0.9,1,351.537997
-0.9,1,351.622377
-0.9,1,351.671099
-0.9,1,351.75455
-0.9,1,351.805214
-0.9,1,351.889276
-0.9,1,351.939066
-0.9,1,352.022751
-0.9,1,352.07326
-0.9,1,352.153862
-0.9,1,352.202052
-0.9,1,352.28406
-0.9,1,352.334941
-0.9,1,352.418724
-0.9,1,352.4684
-0.9,1,352.550781
-0.9,1,352.601652
-0.9,1,352.683089
-0.9,1,352.730925
-0.9,1,352.814595
-0.9,1,352.867452
-0.9,1,352.953691
-0.9,1,353.005388
-0.9,1,353.09799
-0.9,1,353.150102
-0.9,1,353.238941
-0.9,1,353.289685
-0.9,1,353.376841
-0.9,1,353.431077
-0.9,1,353.517079
-0.9,1,353.568738
-0.9,1,353.658517
-0.9,1,353.707618
-0.9,1,353.788494
-0.9,1,353.836276
-0.9,1,353.919419
-0.9,1,353.971182
-0.9,1,354.060155
-0.9,1,354.112466
-0.9,1,354.205039
-0.9,1,354.259557
-0.9,1,354.345968
-0.9,1,354.396933
-0.9,1,354.484705
-0.9,1,354.537336
-0.9,1,354.624347
-0.9,1,354.672662
-0.9,1,354.78844
-0.9,1,354.845858
-0.9,1,354.930597
-0.9,1,354.979685
-0.9,1,355.064252
-0.9,1,355.115414
-0.9,1,355.201959
-0.9,1,355.253768
-0.9,1,355.351237
-0.9,1,355.40862
-0.9,1,355.517687
-0.9,1,355.576863
-0.9,1,355.682893
-0.9,1,355.74264
-0.9,1,355.833883
-0.9,1,355.884074
-0.9,1,355.964536
-0.9,1,356.018831
-0.9,1,356.104559
-0.9,1,356.152571
-0.9,1,356.237542
-0.9,1,356.287459
-0.9,1,356.370691
-0.9,1,356.421883
-0.9,1,356.513407
-0.9,1,356.565508
-0.9,1,356.651627
-0.9,1,356.701048
-0.9,1,356.78684
-0.9,1,356.839437
-0.9,1,356.926248
-0.9,1,356.973961
-0.9,1,357.065653
-0.9,1,357.118654
-0.9,1,357.208658
-0.9,1,357.257942
-0.9,1,357.339651
-0.9,1,357.389592
-0.9,1,357.472109
-0.9,1,357.52141
-0.9,1,357.604487
-0.9,1,357.65503
-0.9,1,357.737717
-0.9,1,357.786359
-0.9,1,357.870474
-0.9,1,357.920945
-0.9,1,358.013605
-0.9,1,358.064206
-0.9,1,358.15048
-0.9,1,358.202338
-0.9,1,358.286952
-0.9,1,358.335281
-0.9,1,358.420231
-0.9,1,358.470341
-0.9,1,358.556173
-0.9,1,358.607313
-0.9,1,358.691941
-0.9,1,358.741346
-0.9,1,358.82232
-0.9,1,358.870509
-0.9,1,358.954992
-0.9,1,359.005696
-0.9,1,359.091245
-0.9,1,359.139308
-0.9,1,359.222677
-0.9,1,359.27251
-0.9,1,359.357021
-0.9,1,359.409141
-0.9,1,359.498542
-0.9,1,359.549838
-0.9,1,359.636467
-0.9,1,359.685483
-0.9,1,359.769546
-0.9,1,359.819649
-0.9,1,359.901974
-0.9,1,359.952686
-0.9,1,360.040538
-0.9,1,360.091948
-0.9,1,360.178649
-0.9,1,360.225714
-0.9,1,360.31372
-0.9,1,360.367253
-0.9,1,360.457339
-0.9,1,360.507499
-0.9,1,360.592885
-0.9,1,360.647802
-0.9,1,360.761446
-0.9,1,360.810907
-0.9,1,360.891894
-0.9,1,360.944895
-0.9,1,361.030998
-0.9,1,361.079682
-0.9,1,361.160427
-0.9,1,361.212624
-0.9,1,361.294614
-0.9,1,361.34235
-0.9,1,361.425699
-0.9,1,361.473296
-0.9,1,361.55616
-0.9,1,361.608053
-0.9,1,361.69061
-0.9,1,361.740167
-0.9,1,361.822609
-0.9,1,361.870909
-0.9,1,361.954567
-0.9,1,362.005002
-0.9,1,362.089665
-0.9,1,362.137368
-0.9,1,362.219733
-0.9,1,362.270546
-0.9,1,362.351702
-0.9,1,362.399862
-0.9,1,362.49023
-0.9,1,362.540361
-0.9,1,362.624108
-0.9,1,362.674371
-0.9,1,362.761894
-0.9,1,362.811477
-0.9,1,362.892979
-0.9,1,362.939611
-0.9,1,363.022278
-0.9,1,363.0718
-0.9,1,363.155834
-0.9,1,363.204932
-0.9,1,363.287599
-0.9,1,363.339126
-0.9,1,363.421089
-0.9,1,363.470575
-0.9,1,363.554372
-0.9,1,363.605679
-0.9,1,363.689824
-0.9,1,363.73966
-0.9,1,363.823505
-0.9,1,363.874973
-0.9,1,363.961689
-0.9,1,364.010564
-0.9,1,364.097988
-0.9,1,364.153604
-0.9,1,364.250783
-0.9,1,364.303194
-0.9,1,364.38602
-0.9,1,364.439244
-0.9,1,364.527559
-0.9,1,364.576655
-0.9,1,364.664029
-0.9,1,364.715117
-0.9,1,364.803179
-0.9,1,364.851573
-0.9,1,364.939365
-0.9,1,364.9901
-0.9,1,365.076992
-0.9,1,365.126431
-0.9,1,365.208649
-0.9,1,365.257539
-0.9,1,365.340043
-0.9,1,365.387532
-0.9,1,365.501297
-0.9,1,365.560767
-0.9,1,365.645845
-0.9,1,365.691706
-0.9,1,365.773503
-0.9,1,365.821747
-0.9,1,365.903852
-0.9,1,365.951118
-0.9,1,366.031905
-0.9,1,366.083364
-0.9,1,366.172668
-0.9,1,366.222299
-0.9,1,366.309579
-0.9,1,366.360779
-0.9,1,366.447803
-0.9,1,366.501468
-0.9,1,366.588104
-0.9,1,366.640207
-0.9,1,366.723383
-0.9,1,366.772086
-0.9,1,366.854692
-0.9,1,366.905504
-0.9,1,366.991596
-0.9,1,367.040587
-0.9,1,367.124726
-0.9,1,367.17428
-0.9,1,367.258799
-0.9,1,367.306751
-0.9,1,367.390101
-0.9,1,367.441761
-0.9,1,367.526255
-0.9,1,367.578274
-0.9,1,367.663377
-0.9,1,367.713589
-0.9,1,367.798014
-0.9,1,367.848481
-0.9,1,367.931441
-0.9,1,367.98407
-0.9,1,368.066731
-0.9,1,368.116874
-0.9,1,368.200176
-0.9,1,368.251549
-0.9,1,368.334817
-0.9,1,368.382248
-0.9,1,368.466281
-0.9,1,368.518578
-0.9,1,368.606405
-0.9,1,368.654464
-0.9,1,368.737956
-0.9,1,368.787573
-0.9,1,368.868737
-0.9,1,368.917675
-0.9,1,369.001114
-0.9,1,369.050418
-0.9,1,369.136011
-0.9,1,369.185261
-0.9,1,369.267548
-0.9,1,369.318696
-0.9,1,369.402562
-0.9,1,369.451632
-0.9,1,369.53596
-0.9,1,369.58523
-0.9,1,369.672418
-0.9,1,369.719311
-0.9,1,369.803185
-0.9,1,369.853773
-0.9,1,369.937917
-0.9,1,369.986583
-0.9,1,370.071377
-0.9,1,370.122622
-0.9,1,370.229409
-0.9,1,370.285986
-0.9,1,370.367982
-0.9,1,370.417042
-0.9,1,370.499143
-0.9,1,370.547653
-0.9,1,370.630454
-0.9,1,370.679895
-0.9,1,370.759967
-0.9,1,370.806796
